,"sublimation_enthalpy_kj/mol","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BCUT2D_MWHI","BCUT2D_MWLOW","BCUT2D_CHGHI","BCUT2D_CHGLO","BCUT2D_LOGPHI","BCUT2D_LOGPLOW","BCUT2D_MRHI","BCUT2D_MRLOW","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
691,176.16176886,4.26893037508668,0.840125031494079,4.26893037508668,0.840125031494079,0.311641463137795,400.579,388.483,399.994480384,124,0,0.174955119447021,-0.13737393422818,0.174955119447021,0.13737393422818,0.6,1.04,1.48,32.2347563942237,10.2214247301126,2.09384555343134,-1.93710696301366,2.34766321955622,-1.75974892985909,8.1685347622268,1.01379867996433,1.3420961103233,859.718246123784,16.8991304576822,12.9024570169381,16.168443340649,12.3821427331608,7.41788953662705,11.0220798177895,4.88482138474713,9.6502557247902,3.21919955817173,7.56025818399939,2.06124836282694,6.27691636163028,-1.74,1376264.09745011,16.7136224259253,8.09258117560532,4.26965500921594,161.310073504235,0,10.0152473937055,8.67931136134709,0,0,0,0,0,0,20.3947272332041,106.861012339268,0,11.126902983394,5.08488559056757,0,46.1973416546517,0,20.3947272332041,0,8.67931136134709,5.08488559056757,60.6636706846161,0,21.1421503770995,0,0,0,46.1973416546517,25.4796128237717,0,0,0,69.3429820459632,0,21.1421503770995,0,51.56,0,0,0,0,0,34.9063473290142,0,46.1973416546517,36.3982024107697,44.6601955070506,0,1.94287261226294,6.60111540011883,0,19.8102325427273,2.21505452016441,0,20.2640582580599,0,0,0,0.058823529411765,25,0,4,0,0,0,2,2,4,8,0,8,6,0,0,0,4,5.5655,107.271,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
692,139.06298412,9.11953703703704,-1.56893518518519,9.11953703703704,0.525787037037037,0.290152854529958,180.156,168.06,180.063388104,72,0,0.183570328512782,-0.393566516002945,0.393566516002945,0.183570328512782,0.916666666666667,1.5,2,16.6397420856449,9.995184470406,2.41921397863327,-2.36881763402475,2.18443636746432,-2.57905123960441,4.87416384808526,-0.286111441888968,2.6344089870616,146.218849100348,9.30096490832123,6.23817439509833,6.23817439509833,5.57458606266997,3.56200946959371,3.56200946959371,2.71944931738957,2.71944931738957,1.86705948977735,1.86705948977735,1.08173381058565,1.08173381058565,-0.24,454.517503542737,9.84503401360544,3.64891610323477,1.58175875865052,68.6428444367703,30.2694999280036,24.4158655509932,6.29002672933521,0,0,0,0,0,0,0,0,0,0,6.60688196451292,30.2694999280036,0,0,0,0,30.7058922803284,6.60688196451292,0,0,0,0,0,0,0,62.8454112190449,4.73686295380005,0,0,0,0,0,0,110.38,37.3127742448413,0,0,0,0,0,0,0,0,4.73686295380005,25.5326369742035,4.57592592592593,0,0,44.6572222222222,0,0,0,-7.04069444444445,-0.525787037037037,0,1,12,5,6,0,1,1,0,0,0,6,5,6,1,0,1,1,1,-3.2214,35.986,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,89.00338361,5.18958333333333,0.7575,5.18958333333333,0.7575,0.623574290003597,179.248,170.176,179.051718288,62,0,0.201782464333251,-0.275401988588941,0.275401988588941,0.201782464333251,1.5,2.33333333333333,3,32.0919989467551,10.4769052688662,1.98118699475845,-1.88687546448173,2.01053380012815,-1.95133415205194,7.71003349667857,0.65046601140002,2.87893659846849,454.51606677019,8.55204176387779,6.76639693490879,7.58289351583652,5.82569850269549,3.86875990777721,4.27700819824107,2.52717641409334,2.89232478576345,1.78795729219652,2.19540274341935,1.17409587445261,1.49840766703345,-1.16,934.37136538852,7.48714207450694,2.71153649550612,0.956030809422999,75.2559490076005,0,0,5.64717722076773,4.77106577059016,0,0,4.40069460626179,4.68180293514519,5.09868180830104,0,6.06636706846161,31.2743447796605,12.7415999775257,0,0,17.8650506638144,0,14.181179349708,0,13.4684936056032,0,29.1670105475881,0,0,0,0,0,12.2178734430467,14.181179349708,6.54475640591258,4.77106577059016,6.92373719969062,24.3959447769979,0,5.64717722076773,0,22.23,0,0,0,0,0,16.9629993972705,0,0,40.4021795180955,5.09868180830104,12.2178734430467,4.46930555555556,5.18958333333333,0,4.3062037037037,0.906805555555555,0,5.85074074074074,1.92740740740741,2.8499537037037,0,0.25,12,0,3,0,0,0,0,2,2,4,0,4,1,0,0,0,2,1.88519,49.69,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
694,101.762172,11.7289051870748,-0.340437610229277,11.7289051870748,0.106635959939532,0.735073336122235,232.279,216.151,232.109944372,90,0,0.23080065945577,-0.453595077629964,0.453595077629964,0.23080065945577,1.23529411764706,1.94117647058824,2.64705882352941,16.6966904353666,9.90208391324657,2.17846618928687,-2.12346212374325,2.32410453048556,-2.1654684239857,5.96829814024995,-0.120836929171352,2.14445730716557,466.845933298526,12.4662553262509,10.3186029985263,10.3186029985263,7.96534506082868,5.58844017912097,5.58844017912097,5.06028280909004,5.06028280909004,2.56298270579499,2.56298270579499,1.4387105997492,1.4387105997492,-1.77,8046.90919764454,11.7077290709756,4.24246003826652,2.67076734691214,101.044118408014,9.4737259076001,0,17.2822686129328,6.79294230609983,0,0,4.79453718407182,0,0,0,32.9135987743674,23.7722057354541,5.41499046939678,0,14.2682630916719,11.8592650531988,0,0,5.41499046939678,20.7712115990719,6.79294230609983,29.8385728039157,0,11.4990236665678,9.4737259076001,0,11.4990236665678,0,12.5761872524648,4.79453718407182,5.41499046939678,26.3346630907689,24.2751213122187,0,6.07602010683388,0,35.53,0,4.79453718407182,0,17.9911777218615,0,17.0624751582648,0,12.1520402136678,38.9703128044567,0,9.4737259076001,10.4921726584152,0,11.7289051870748,0,0.596460537918871,1.59242815413202,5.62331160241875,3.40980017006803,5.97358835663895,0,0.357142857142857,17,0,3,0,1,1,1,0,1,3,0,3,2,0,0,0,2,3.0437,66.061,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,144.59576459,11.9607307413706,-0.45511534992554,11.9607307413706,0.373418303144133,0.523149168455757,298.302,284.19,298.106590308,112,0,0.337342203029714,-0.465417519079323,0.465417519079323,0.337342203029714,1.13636363636364,1.81818181818182,2.40909090909091,16.5232964280366,10.1261801916457,2.08418301372973,-2.03192875911487,2.05532770448427,-2.19389308609955,5.99526882780352,0.060004546561736,2.04680969085631,696.487315957812,15.9493829893763,12.1078375422188,12.1078375422188,10.6133922029302,6.40941346162514,6.40941346162514,4.2977259288868,4.2977259288868,2.82720350834673,2.82720350834673,1.61791261760113,1.61791261760113,-3.09,104603.519513532,15.3017175254492,7.07221419347782,3.72244583712102,126.604413978735,4.73686295380005,5.69392799484846,0,0,5.90717972935151,5.96930528795185,14.7624942259662,10.2203285811822,5.10140752573972,0,0,31.1892054735371,17.9571386349231,24.5817776073583,14.3259373219437,17.5881700200741,0,15.3937484390048,5.10140752573972,6.92373719969062,7.10979754127753,59.6768299669281,0,0,5.42579139711039,0,0,0,34.665924603246,4.73686295380005,0,33.3336425460767,47.9574065144254,0,0,0,93.54,5.96930528795185,9.58907436814364,0,5.90717972935151,22.5325159810132,0,31.375265815124,25.5142679145299,0,25.2320189185446,0,4.59035719190637,0,31.2689804111002,3.96739606953893,4.28430806315231,-0.844322643954262,6.07292076089695,4.6488870075942,1.71294251436928,1.29853062539605,0.133333333333333,22,1,7,0,0,0,1,1,2,6,1,7,4,0,0,0,2,1.4172,79.4907,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,144.99067527,4.50839884101789,0.925209908037289,4.50839884101789,0.925209908037289,0.56307610851119,343.474,318.274,343.2048478,132,0,0.090339070221437,-0.244367445726174,0.244367445726174,0.090339070221437,0.923076923076923,1.57692307692308,2.19230769230769,15.4373705307901,9.89971195721504,2.26187655568731,-2.13207233204867,2.3858006098359,-1.97184310735575,5.98508594812607,0.627174897840709,1.84710893522103,850.217070582723,17.7693739456852,15.3577841655154,15.3577841655154,12.8813413953613,9.64902212893581,9.64902212893581,6.90059651037442,6.90059651037442,5.1081521943089,5.1081521943089,3.85062867479061,3.85062867479061,-2.68,2015561.57400472,16.7704670134237,7.69089551514681,3.215874832833,154.929971381793,0,0,0,0,0,0,0,4.68180293514519,0,5.09868180830104,85.6424362258136,41.5355769123106,6.54475640591258,11.3878559896969,0,11.1462090601385,0,14.9938698391011,0,45.5726017202333,0,83.178429657707,0,0,0,0,0,0,14.9938698391011,12.9655780288386,0,55.1217826644856,60.6636706846161,0,11.1462090601385,0,30.71,0,0,0,0,0,25.0803276466131,47.229504907159,0,0,82.5812777234078,0,2.09969482237339,0,0,8.93633046737213,7.65993315381708,0,21.4474022004731,5.69125916993928,3.16538018602503,0,0.304347826086957,26,0,3,0,1,1,2,1,3,3,0,3,6,0,0,0,4,5.37360000000001,106.668,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697,148.83157669,12.6164571087082,-0.539948034769463,12.6164571087082,0.046495128915764,0.588135353574534,334.379,316.235,334.142975816,126,0,0.276359317219798,-0.331741893170737,0.331741893170737,0.276359317219798,1.24,2,2.72,16.156515301492,10.1465406646792,2.15093341479535,-2.10097759049024,2.10566883617139,-2.26741617523621,5.96894711930611,0.095326737501905,1.93681710195499,1007.10298307899,17.8111903089421,14.0613965713208,14.0613965713208,12.0965554505246,7.99112528239703,7.99112528239703,5.59152408258275,5.59152408258275,3.82520116431286,3.82520116431286,2.52743441870258,2.52743441870258,-3.28,527737.311540934,16.5733367079104,7.08644531970073,3.47367350734702,144.382504767558,4.56709964779136,11.2106287124647,0,5.42879039190054,5.90717972935151,0,9.58907436814364,10.4097699180576,5.10140752573972,0,30.331835342308,31.5436600280015,18.4355279723741,11.6008247940001,4.79453718407182,23.1551817441193,0,14.9768695658489,5.10140752573972,20.3922308052938,0,75.7055716050592,0,0,10.8545817890109,0,0,0,21.6728584776254,6.54475640591258,6.92373719969062,28.5391053620049,58.5573577606559,0,11.0334014352325,0,76.35,5.90717972935151,9.58907436814364,0,10.9922418835975,17.5781578411451,11.2573794865455,12.4114441511484,16.6998337847146,44.1793097416893,15.5111774437973,0,1.79122685185185,0,29.4035359731289,4.34366346242609,4.36370475602702,-0.539948034769463,12.84665648354,3.06219348387503,4.39563369058724,0,0.157894736842105,25,1,6,0,0,0,1,2,3,5,1,6,4,0,0,0,3,2.48872,97.9162000000001,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
698,142.3000137,4.83648169144201,0.701970427059713,4.83648169144201,0.701970427059713,0.440671366056102,334.422,316.278,334.146998576,124,0,0.14010002755949,-0.243158013964906,0.243158013964906,0.14010002755949,0.615384615384615,1.19230769230769,1.84615384615385,14.8222203495259,10.066080085977,2.09027343326672,-2.06284555959302,2.23082591985478,-1.95383658180271,5.79531264930197,1.25759577560784,1.8735551822237,1128.90469577378,17.9325106525018,14.8226304212754,14.8226304212754,12.6866731858011,8.61451187028138,8.61451187028138,6.39158553570386,6.39158553570386,4.27235485574682,4.27235485574682,2.76816719047208,2.76816719047208,-3.44,1275225.14508972,16.0514736200196,6.81840200336128,3.33582650516082,153.125545874699,0,11.3878559896969,0,0,0,0,0,9.96795704189442,0,0,65.5782738499425,44.0333769920833,11.126902983394,11.0334014352325,0,11.0334014352325,0,9.96795704189442,0,13.8474743993812,0,95.1806872914788,0,23.0982481242567,0,0,0,0,9.96795704189442,0,25.6883430370925,22.3842824699394,72.7964048215393,0,22.290780921778,0,25.78,0,0,0,0,5.69392799484846,27.854232413475,11.126902983394,0,36.3982024107697,62.0865454478622,9.96795704189442,0,0,9.60697032207945,0,7.7042791700723,6.45254070609725,24.4212582602549,0,4.14828487482941,0,0.083333333333333,26,0,2,0,0,0,3,1,4,2,0,2,1,0,0,0,4,5.31344,106.87,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,154.63907664,10.7803094148647,0.5013596447277,10.7803094148647,0.5013596447277,0.45170304890154,358.39,336.214,358.141638424,138,0,0.160944350368191,-0.492844984624539,0.492844984624539,0.160944350368191,0.692307692307692,1.11538461538462,1.46153846153846,16.5197918530501,10.1880064651481,2.06819218435786,-2.12204764320454,2.28543516422217,-2.04074548143641,5.76476601565412,0.111049838101094,1.76109870470585,677.576419684491,18.7778101141225,14.8967190210464,14.8967190210464,12.7105698579069,8.23516596445091,8.23516596445091,5.4603256388106,5.4603256388106,3.70133601389923,3.70133601389923,2.32182785911275,2.32182785911275,-3.02,758901.586182321,19.3066553097835,10.0803550469471,5.23975368875033,152.185259358849,18.9474518152002,12.5723210462591,22.9980473331356,0,0,0,9.58907436814364,0,0,0,0,49.2398456566217,11.126902983394,27.4333590115809,28.5365261833438,12.5723210462591,0,0,0,12.841643245852,27.4333590115809,47.5251053941637,0,22.9980473331356,18.9474518152002,0,22.9980473331356,0,40.00568005784,0,0,33.5576205973897,36.3982024107697,0,0,0,71.06,0,9.58907436814364,0,0,47.3387142455555,25.4139642921111,14.2195950825551,36.3982024107697,0,0,18.9474518152002,21.8318602146549,0,21.5606188297295,0,1.07804652880584,2.27035802338174,10.0882212722717,3.09696679413395,1.0027192894554,3.07120904756696,0.3,26,0,6,0,0,0,2,0,2,6,0,6,11,0,0,0,2,3.5668,96.9870000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
700,132.35254556,12.1405457136558,-1.12745771919879,12.1405457136558,0.03630658436214,0.737025087148165,375.381,354.213,375.143035392,144,0,0.407758633505792,-0.501409993936759,0.501409993936759,0.407758633505792,1.14814814814815,1.81481481481482,2.40740740740741,16.5485912389603,10.0475840739416,2.31174300301089,-2.24688501470099,2.29630949747106,-2.42493775905881,5.90375423577548,0.058785444261605,2.19035635571398,823.346715331524,20.026733258566,15.4767403659539,15.4767403659539,12.7792240902326,8.00806342354832,8.00806342354832,6.05701669725109,6.05701669725109,3.61045898987311,3.61045898987311,2.16535331240319,2.16535331240319,-3.36,773249.063664619,19.958086945522,8.34671423047031,4.84002312406058,155.855106027039,24.6339048602472,6.60688196451292,11.5183324928484,5.74951183328391,5.87998833643537,12.0625453588903,0,14.5730528890909,4.98397852094721,0,30.331835342308,19.4109258910782,0,19.7585203349384,28.9061906243845,12.0625453588903,0,15.2847456459007,0,25.9932816162775,14.2195950825551,47.4136193268534,0,11.6295001697193,10.0536515578064,4.79453718407182,11.6295001697193,0,41.3566248781804,21.6195331244964,0,35.7237955679984,30.331835342308,0,0,0,119.87,23.3509824445575,14.6956017629844,0,24.0052027937967,0,12.6732490329745,7.10979754127753,13.8474743993812,30.331835342308,20.0216085997008,9.4737259076001,14.7564337060385,0,32.0221383756743,12.6320889147575,-0.661842727678767,-1.58833585446011,9.19643937302959,-0.695265783782648,3.32265311544983,2.43235754763848,0.333333333333333,27,2,9,0,0,0,1,1,2,8,2,9,6,0,0,0,2,2.1389,94.377,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,99.65765882,11.3991977408247,-0.732824074074074,11.3991977408247,0.078240740740741,0.592067952151585,278.392,252.184,278.188194692,112,0,0.302411898007032,-0.462118632292146,0.462118632292146,0.302411898007032,1.45,2.15,2.8,16.5441120806157,9.51321111468007,2.6384457743603,-2.5514124147184,2.64752738482618,-2.55596738584618,5.65876532343506,-0.169342449589451,2.01839223228762,464.855574998709,14.706742302257,12.978888647122,12.978888647122,9.26049135223647,7.82351824820552,7.82351824820552,7.61007816135104,7.61007816135104,6.27994255721541,6.27994255721541,5.48109110916836,5.48109110916836,-0.83,28492.513263639,14.1218063390833,4.33062701744619,1.85690599522544,120.94052944715,9.84339034864076,6.1039663877483,0,0,0,5.96930528795185,4.79453718407182,0,0,0,18.5728618365938,56.7815634528048,12.841643245852,5.60105081098369,14.6379275327126,5.96930528795185,0,0,23.168708607881,65.0832524891985,0,11.6491246369032,0,0,0,0,0,0,22.7808498815245,9.53140013787187,23.168708607881,53.3782352904665,11.6491246369032,0,0,0,46.53,5.60105081098369,9.90106457891253,0,23.4061681912583,11.8358120923228,25.683286491704,12.4968417297599,0,6.92373719969062,19.9234945062151,4.73686295380005,5.58011172524565,0,11.3991977408247,11.0455994897959,0.812510445536239,0.845563534055597,0,6.10154903628118,7.88213469492735,0,0.823529411764706,20,1,3,3,0,3,0,0,0,3,1,3,1,2,0,2,3,3.0715,76.9798,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,115.05477351,9.77523148148148,-0.291712962962964,9.77523148148148,0.041944444444444,0.675483330406572,172.268,152.108,172.14632988,72,0,0.061537819765264,-0.395996692505605,0.395996692505605,0.061537819765264,1.41666666666667,2.08333333333333,2.5,16.2785407311034,9.90622169253508,2.29648058544493,-2.22282510002867,2.340815101443,-2.27678526366238,4.80411099214647,0.031750828185199,2.36819980711428,135.80026905978,9.13782820150469,8.03225539250461,8.03225539250461,5.64706570774141,4.93703531312923,4.93703531312923,4.32875445725114,4.32875445725114,3.08935590149338,3.08935590149338,2.13392209446165,2.13392209446165,-0.08,624.292089982203,10.0038926174497,4.23994141562082,2.20495188375222,74.6063664082618,10.2130547896814,0,0,0,0,0,0,0,0,0,20.2682960223073,24.6774553381748,12.5247880106743,6.1039663877483,10.2130547896814,0,0,0,17.7537181384842,39.2139056559076,6.60688196451292,0,0,0,0,0,0,0,22.9239031419426,0,17.7537181384842,33.1099392681593,0,0,0,0,40.46,0,5.10652739484071,0,18.6287543984226,5.91790604616139,18.7595492920134,6.42082162292601,0,6.92373719969062,6.92373719969062,5.10652739484071,0,0,0,18.6466581632653,0,1.23425264550265,0,3.20635770975057,4.24606481481482,0,1,12,2,2,1,0,1,0,0,0,2,2,2,3,1,0,1,1,1.4119,48.7616,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,96.04309588,3.98130243764172,0.903611111111111,3.98130243764172,0.903611111111111,0.652624492104541,158.204,148.124,158.08439832,60,0,0.094855853757334,-0.333072022353329,0.333072022353329,0.094855853757334,1.16666666666667,2,2.66666666666667,15.0111504868844,10.2051263612245,1.90501024629661,-1.99891838519642,2.00335616704308,-1.94512670952556,5.14377944115893,0.797273015583141,2.15114546690915,324.003951943262,8.22576835024473,6.72033612570347,6.72033612570347,5.94948974278318,3.94659365145505,3.94659365145505,2.72061566216989,2.72061566216989,1.76716454034409,1.76716454034409,1.17449878779647,1.17449878779647,-1.57,1201.00754706741,7.09929516575083,3.21835672390766,1.53182949649594,71.4922193285137,4.56709964779136,0,0,0,0,0,0,4.98397852094721,0,0,30.331835342308,5.563451491697,18.9384435491387,6.32732007476454,0,0,0,9.55107816873856,0,6.54475640591258,0,54.6162940519957,0,0,0,0,0,0,9.55107816873856,6.54475640591258,0,5.563451491697,49.0528425602987,0,0,0,17.82,0,0,0,0,0,6.54475640591258,5.563451491697,6.19684357161308,30.7232648517625,21.6838123056618,0,2.05092592592593,0,3.98130243764172,0,1.30138888888889,0,10.343188303099,5.58625,0.903611111111111,0,0.1,12,0,2,0,0,0,1,1,2,2,0,2,2,0,0,0,2,1.9314,47.771,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,126.57196356,4.75344387755102,0.953339002267574,4.75344387755102,0.953339002267574,0.638136980228465,292.426,268.234,292.193948768,114,0,0.066489969120591,-0.251588315231749,0.251588315231749,0.066489969120591,0.636363636363636,1,1.36363636363636,14.8131630193049,10.1092964359397,2.03051436683643,-2.06473477479238,2.22177302559016,-2.04627518366036,6.41112251964786,1.33643723770806,2.37020871760406,686.797715608511,16.2756564030094,14.3585288061377,14.3585288061377,10.3630811007041,7.62049493442509,7.62049493442509,5.97430908985037,5.97430908985037,3.8291967851709,3.8291967851709,2.20291475414294,2.20291475414294,-2.22,68223.4349602276,16.155722195307,6.69437003212725,3.91052437400036,133.198679212454,0,0,0,0,0,0,9.98480946527134,0,0,0,24.2654682738464,75.9289633018549,0,22.7981425549085,0,22.7981425549085,0,0,9.98480946527134,41.5424231981437,0,58.6520083775576,0,0,0,11.3747725493671,0,0,11.4233700055414,0,27.6949487987625,36.1012803661692,46.383011876041,0,0,0,24.72,0,0,0,0,0,22.7981425549085,22.253805966788,0,13.8474743993812,64.0931512095322,9.98480946527134,0,0,9.50688775510204,0,8.76551269324177,0,12.6734011132767,0,12.3875317717129,0,0.3,22,0,2,0,0,0,2,0,2,2,0,2,3,0,0,0,2,5.80528000000001,97.3700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
